TeamName,TeamID,Season,G,W,L,FGM,FGA,FG%,FGM3,FGA3,FG3%,FTM,FTA,FT%,OR,DR,Ast,TO,Stl,Blk,PF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
E Washington,1186,2017,31,20,11,856,1806,47.397563676633446,242,661,36.61119515885023,487,636,76.57232704402516,286,822,373,379,140,148,630,816,1857,249,672,497,694,316,747,416,319,196,87,604
E Washington,1186,2018,32,18,14,848,1819,46.619021440351844,288,746,38.605898123324394,394,514,76.65369649805447,224,825,400,375,166,96,610,815,1825,218,612,458,639,275,801,419,369,176,71,533
East Carolina,1187,2014,29,13,16,668,1541,43.34847501622323,251,672,37.351190476190474,466,643,72.47278382581649,285,652,372,349,177,83,521,775,1684,181,581,358,538,367,681,431,342,177,104,545
East Carolina,1187,2015,31,12,19,683,1645,41.51975683890578,224,630,35.55555555555556,335,492,68.08943089430895,296,647,405,348,184,58,535,740,1635,186,589,378,558,343,746,422,371,177,135,517
East Carolina,1187,2016,32,12,20,761,1790,42.513966480446925,232,684,33.91812865497076,432,620,69.6774193548387,320,777,486,424,183,64,536,854,1911,249,752,344,511,370,792,540,403,204,116,523
East Carolina,1187,2017,33,15,18,716,1797,39.84418475236505,214,668,32.035928143712574,442,673,65.67607726597325,370,880,394,459,168,171,551,771,1968,218,670,388,535,397,834,410,375,215,109,605
East Carolina,1187,2018,30,10,20,741,1723,43.006384213580965,182,597,30.485762144053602,329,494,66.59919028340082,292,728,388,431,148,93,530,819,1809,225,637,385,562,350,758,476,359,199,102,481
Edwardsville,1188,2014,29,9,20,735,1599,45.96622889305816,204,550,37.09090909090909,411,606,67.82178217821782,284,613,388,402,189,86,593,806,1606,172,508,454,655,304,688,423,390,192,91,550
Edwardsville,1188,2015,26,10,16,590,1392,42.38505747126437,174,471,36.94267515923567,347,522,66.47509578544062,258,608,300,353,156,105,478,618,1429,170,472,366,528,285,639,362,345,159,94,499
Edwardsville,1188,2016,28,6,22,634,1591,39.849151477058456,158,519,30.443159922928707,413,587,70.35775127768314,339,660,303,377,138,112,619,708,1536,175,471,477,675,273,708,380,336,160,98,552
Edwardsville,1188,2017,28,5,23,646,1583,40.80859128237524,133,456,29.166666666666668,490,723,67.7731673582296,331,659,289,406,135,74,622,743,1567,165,498,515,704,263,718,419,366,179,103,613
Edwardsville,1188,2018,30,9,21,734,1759,41.72825469016487,212,654,32.415902140672785,410,580,70.6896551724138,324,700,373,409,144,82,645,792,1664,217,590,561,764,292,783,428,369,206,106,528
Elon,1189,2014,29,16,13,724,1599,45.27829893683552,223,614,36.31921824104234,407,572,71.15384615384616,258,702,382,344,139,80,530,727,1643,156,468,454,667,328,702,309,329,177,68,543
Elon,1189,2015,31,13,18,719,1741,41.29810453762206,215,624,34.455128205128204,448,655,68.3969465648855,320,708,342,407,195,42,654,754,1666,200,572,493,734,331,827,376,454,196,113,615
Elon,1189,2016,30,14,16,798,1808,44.13716814159292,277,818,33.863080684596575,366,549,66.66666666666667,305,793,448,381,153,66,583,831,1853,202,572,415,619,336,815,373,340,187,124,579
Elon,1189,2017,30,16,14,775,1763,43.959160521837774,286,802,35.66084788029925,377,541,69.68576709796673,261,852,425,350,146,71,497,788,1865,237,735,351,493,311,817,332,314,178,98,540
Elon,1189,2018,30,12,18,777,1782,43.602693602693606,310,893,34.71444568868981,302,428,70.5607476635514,232,811,472,350,125,61,473,847,1912,312,841,316,451,330,838,393,299,195,89,465
ETSU,1190,2014,32,17,15,788,1848,42.64069264069264,250,690,36.231884057971016,599,806,74.31761786600497,324,782,387,382,247,94,640,824,1855,240,736,539,776,375,848,465,453,190,119,662
ETSU,1190,2015,28,14,14,647,1557,41.55427103403982,256,697,36.72883787661406,450,621,72.46376811594203,292,647,339,359,216,71,566,663,1526,241,673,455,645,318,695,414,412,204,121,522
ETSU,1190,2016,32,21,11,858,1861,46.104245029554,258,676,38.16568047337278,465,662,70.24169184290031,322,788,392,406,208,114,647,814,1844,230,685,536,741,355,801,375,411,198,105,607
ETSU,1190,2017,32,25,7,881,1783,49.41110487941671,240,628,38.21656050955414,545,781,69.78233034571063,307,837,475,478,275,156,651,741,1787,250,703,489,675,312,720,350,509,219,114,672
ETSU,1190,2018,32,23,9,860,1812,47.46136865342164,230,662,34.74320241691843,428,600,71.33333333333333,316,849,463,436,232,139,590,733,1807,236,737,426,604,324,719,356,456,198,98,560
Evansville,1191,2014,31,12,19,715,1567,45.62858966177409,132,374,35.294117647058826,550,770,71.42857142857143,259,733,439,398,158,116,586,781,1745,221,619,463,657,350,717,408,376,205,142,616
Evansville,1191,2015,30,18,12,700,1489,47.01141705842848,121,354,34.18079096045198,511,686,74.48979591836735,232,713,448,392,158,109,524,704,1615,187,542,363,514,286,656,361,393,200,112,603
Evansville,1191,2016,33,24,9,847,1734,48.84659746251442,157,437,35.92677345537757,591,814,72.60442260442261,248,917,573,416,171,145,583,775,1907,199,610,413,561,305,765,394,420,190,115,694
Evansville,1191,2017,31,14,17,743,1642,45.249695493300855,116,314,36.94267515923567,535,752,71.1436170212766,277,781,404,378,159,89,632,724,1689,229,656,490,691,291,744,402,389,180,149,651
Evansville,1191,2018,30,15,15,667,1541,43.28358208955224,168,421,39.90498812351544,415,530,78.30188679245283,224,750,376,414,183,85,549,672,1586,233,678,360,525,266,707,379,415,216,128,553
F Dickinson,1192,2014,29,9,20,682,1645,41.45896656534954,205,585,35.042735042735046,423,587,72.06132879045997,312,613,301,343,192,119,617,719,1601,203,548,559,765,378,717,398,359,171,121,516
F Dickinson,1192,2015,28,7,21,643,1590,40.44025157232704,193,601,32.113144758735444,375,544,68.93382352941177,286,541,301,355,240,87,635,683,1473,175,504,528,763,368,753,375,443,179,115,498
F Dickinson,1192,2016,31,17,14,858,1880,45.638297872340424,225,617,36.46677471636953,441,631,69.88906497622821,327,700,437,403,228,78,669,811,1780,229,646,583,827,394,806,446,473,198,114,602
F Dickinson,1192,2017,29,10,19,718,1645,43.64741641337386,192,588,32.6530612244898,459,594,77.27272727272727,276,659,347,386,181,68,620,750,1641,199,579,503,722,342,732,427,395,181,75,545
F Dickinson,1192,2018,29,11,18,763,1728,44.155092592592595,196,578,33.910034602076124,386,532,72.55639097744361,314,664,368,396,189,87,531,772,1726,237,658,465,620,358,722,436,399,194,87,521
Fairfield,1193,2014,32,7,25,697,1753,39.76041072447234,220,660,33.333333333333336,416,607,68.53377265238879,356,778,360,469,141,117,734,699,1649,154,445,688,967,320,813,339,358,243,120,606
Fairfield,1193,2015,31,7,24,614,1578,38.91001267427123,198,614,32.24755700325733,419,585,71.62393162393163,286,693,324,396,154,109,592,713,1629,148,431,467,695,356,762,381,360,204,76,550
Fairfield,1193,2016,32,19,13,854,1925,44.36363636363637,289,798,36.21553884711779,463,630,73.4920634920635,291,822,498,421,207,132,613,876,2014,242,726,474,689,430,866,440,444,191,85,617
Fairfield,1193,2017,30,16,14,789,1788,44.12751677852349,249,743,33.51278600269179,341,500,68.2,264,817,444,403,161,90,550,799,1829,198,605,395,588,322,823,368,378,193,76,521
Fairfield,1193,2018,33,17,16,881,2009,43.852663016426085,303,893,33.93057110862262,441,621,71.01449275362319,299,852,487,421,211,95,663,886,1946,271,690,506,716,317,926,422,457,198,91,597
FL Atlantic,1194,2014,30,8,22,688,1642,41.90012180267966,189,578,32.69896193771626,388,595,65.21008403361344,358,710,340,383,141,137,558,721,1677,157,466,495,695,365,716,339,327,180,96,535
FL Atlantic,1194,2015,27,7,20,608,1463,41.55844155844156,195,558,34.946236559139784,276,407,67.81326781326781,240,589,271,341,118,88,495,683,1461,92,308,384,549,271,682,278,292,174,107,431
FL Atlantic,1194,2016,31,7,24,708,1751,40.434037692747005,220,646,34.05572755417957,409,565,72.38938053097345,261,741,367,376,163,132,599,832,1824,162,458,485,688,363,871,397,354,189,137,523
FL Atlantic,1194,2017,28,8,20,691,1704,40.551643192488264,186,594,31.31313131313131,365,518,70.46332046332046,293,690,330,329,148,82,538,756,1653,176,475,412,593,309,798,326,351,172,92,482
FL Atlantic,1194,2018,28,9,19,673,1712,39.3107476635514,155,487,31.82751540041068,366,496,73.79032258064517,319,743,324,361,147,111,516,731,1661,172,523,379,542,282,795,340,327,189,82,435
FL Gulf Coast,1195,2014,32,20,12,835,1800,46.388888888888886,175,549,31.876138433515482,455,661,68.83509833585477,323,844,398,417,183,112,575,765,1832,219,643,421,636,339,750,359,406,203,83,586
FL Gulf Coast,1195,2015,29,19,10,711,1658,42.882991556091675,170,501,33.93213572854292,374,552,67.7536231884058,361,738,396,340,165,114,505,655,1648,168,577,387,574,354,681,296,326,171,78,509
FL Gulf Coast,1195,2016,29,16,13,818,1742,46.95752009184845,147,425,34.588235294117645,409,634,64.51104100946372,332,811,374,348,178,117,569,739,1743,198,640,437,629,307,721,349,335,192,96,548
FL Gulf Coast,1195,2017,30,23,7,847,1741,48.65020103388857,188,554,33.935018050541515,411,591,69.54314720812182,339,769,420,370,158,101,568,746,1730,206,656,413,602,322,644,367,355,177,86,533
FL Gulf Coast,1195,2018,31,20,11,921,1857,49.59612277867528,221,592,37.33108108108108,463,622,74.43729903536978,324,842,458,440,218,84,576,806,1850,244,714,422,630,307,693,412,430,217,90,564
Florida,1196,2014,34,32,2,829,1794,46.20958751393534,233,633,36.808846761453395,514,778,66.0668380462725,397,816,454,385,245,97,551,697,1747,183,550,393,570,336,713,327,475,192,103,658
Florida,1196,2015,33,16,17,766,1763,43.44866704480998,218,674,32.34421364985163,351,553,63.47197106690778,348,747,431,409,228,118,558,674,1649,170,519,464,623,307,751,348,452,182,130,521
Florida,1196,2016,33,19,14,838,1987,42.17413185707096,229,734,31.19891008174387,524,815,64.29447852760737,434,890,431,377,209,147,647,790,1931,210,608,473,703,374,883,382,427,178,120,682
Florida,1196,2017,32,24,8,851,1893,44.95509772847332,248,685,36.2043795620438,555,764,72.64397905759162,370,825,404,378,242,155,595,754,1848,179,583,443,627,341,791,306,480,174,94,669
Florida,1196,2018,32,20,12,841,1937,43.41765616933402,292,778,37.53213367609254,460,640,71.875,345,779,415,314,221,151,552,787,1835,220,616,428,581,348,846,367,444,140,97,574
Florida A&M,1197,2014,30,12,18,735,1872,39.26282051282051,193,597,32.32830820770519,414,635,65.19685039370079,445,717,320,440,216,124,728,715,1662,158,481,631,935,400,806,371,445,214,142,551
Florida A&M,1197,2015,29,2,27,560,1500,37.333333333333336,119,421,28.26603325415677,368,567,64.90299823633157,281,633,241,415,143,62,518,766,1633,216,615,367,570,348,766,454,352,206,106,519
Florida A&M,1197,2016,27,6,21,582,1474,39.48439620081411,157,517,30.36750483558994,369,626,58.945686900958464,262,661,291,438,173,59,524,695,1564,182,547,417,602,300,771,321,395,211,83,544
Florida A&M,1197,2017,28,5,23,690,1664,41.46634615384615,168,495,33.93939393939394,411,625,65.76,288,674,343,373,167,91,528,781,1706,254,703,396,579,358,809,409,382,183,81,564
Florida A&M,1197,2018,33,8,25,803,1921,41.8011452368558,209,595,35.12605042016807,451,616,73.21428571428571,335,722,359,456,185,104,598,940,1973,237,681,508,715,418,877,466,437,205,109,571
Florida Intl,1198,2014,28,13,15,660,1503,43.91217564870259,137,438,31.27853881278539,434,645,67.28682170542636,319,666,288,385,191,109,509,708,1605,170,507,412,602,339,641,386,343,169,107,519
Florida Intl,1198,2015,31,14,17,698,1597,43.706950532247966,142,454,31.277533039647576,384,597,64.321608040201,295,756,334,463,202,138,571,712,1717,223,662,416,629,354,723,413,393,242,118,523
Florida Intl,1198,2016,30,11,19,783,1673,46.80215182307232,173,470,36.808510638297875,400,595,67.22689075630252,310,806,357,394,144,137,573,745,1784,225,681,437,636,336,697,396,288,182,98,529
Florida Intl,1198,2017,29,5,24,744,1665,44.68468468468468,166,513,32.358674463937625,359,475,75.57894736842105,289,680,320,378,170,65,542,760,1618,202,557,431,593,265,683,402,331,191,115,458
Florida Intl,1198,2018,29,11,18,734,1743,42.11130235226621,176,562,31.316725978647685,392,636,61.63522012578616,296,757,335,325,215,92,530,739,1679,219,649,406,584,286,850,400,412,144,109,502
Florida St,1199,2014,32,19,13,778,1674,46.47550776583034,165,447,36.91275167785235,532,736,72.28260869565217,348,763,350,447,191,172,579,727,1824,197,608,456,666,433,656,362,405,210,122,645
Florida St,1199,2015,33,17,16,764,1670,45.74850299401198,147,470,31.27659574468085,524,783,66.9220945083014,328,781,380,478,181,157,612,766,1825,193,594,485,692,366,703,395,393,205,85,670
Florida St,1199,2016,32,19,13,894,1919,46.58676393955185,214,617,34.6839546191248,497,721,68.93203883495146,367,814,425,418,230,132,623,823,1864,245,684,470,690,327,749,413,440,172,99,625
Florida St,1199,2017,33,25,8,982,2032,48.326771653543304,227,637,35.63579277864992,530,766,69.19060052219321,389,856,485,390,243,168,641,798,1936,240,698,516,723,374,754,386,474,166,100,647
Florida St,1199,2018,31,20,11,907,1913,47.41244119184527,248,706,35.12747875354108,473,691,68.45151953690304,363,816,473,403,208,160,567,809,1923,263,723,428,590,351,732,398,437,182,92,583
Fordham,1200,2014,31,10,21,764,1942,39.34088568486097,220,719,30.598052851182196,476,649,73.34360554699538,448,704,379,353,207,126,616,829,1793,224,628,537,759,389,819,458,387,202,106,591
Fordham,1200,2015,30,9,21,677,1639,41.30567419158023,176,590,29.83050847457627,391,542,72.14022140221402,351,721,368,443,203,117,567,707,1610,201,589,452,671,301,699,379,374,225,94,502
Fordham,1200,2016,29,16,13,728,1637,44.47159437996335,225,653,34.45635528330781,383,558,68.63799283154121,302,699,448,402,241,110,576,681,1521,197,595,443,626,252,693,427,445,189,86,532
Fordham,1200,2017,31,12,19,702,1709,41.07665301345816,251,757,33.15719947159842,334,457,73.08533916849015,253,630,404,410,303,90,595,702,1526,214,593,474,664,284,823,466,537,204,113,504
Fordham,1200,2018,31,9,22,692,1680,41.19047619047619,227,787,28.843710292249046,320,452,70.79646017699115,199,685,419,386,283,74,491,806,1738,205,584,362,528,335,858,496,440,179,100,455
Fresno St,1201,2014,31,15,16,745,1748,42.620137299771166,242,672,36.01190476190476,491,679,72.31222385861561,285,736,374,293,193,120,606,777,1737,186,580,514,752,347,821,420,342,136,99,554
Fresno St,1201,2015,30,13,17,657,1568,41.900510204081634,164,524,31.297709923664122,422,609,69.29392446633825,258,666,295,334,224,106,619,675,1549,180,517,476,686,323,737,364,393,163,96,527
Fresno St,1201,2016,32,23,9,836,1942,43.04840370751802,201,586,34.30034129692833,515,740,69.5945945945946,366,819,418,340,261,119,712,741,1764,228,694,567,819,335,843,398,473,140,104,648
Fresno St,1201,2017,30,18,12,768,1702,45.12338425381903,194,549,35.33697632058288,469,691,67.8726483357453,285,773,369,401,248,111,663,691,1645,209,628,537,754,290,753,378,439,181,93,611
Fresno St,1201,2018,30,19,11,810,1670,48.50299401197605,199,510,39.01960784313726,451,642,70.24922118380063,258,740,373,360,193,98,592,703,1623,204,555,470,633,241,711,356,390,150,92,603
Furman,1202,2014,27,7,20,596,1361,43.791329904482,137,423,32.38770685579196,378,553,68.35443037974683,227,591,245,368,124,80,448,724,1566,197,533,333,468,317,630,377,283,192,93,500
Furman,1202,2015,31,9,22,648,1524,42.51968503937008,199,605,32.892561983471076,449,673,66.71619613670134,293,690,305,414,161,89,558,772,1681,213,592,407,614,329,703,432,324,218,121,573
Furman,1202,2016,31,16,15,724,1612,44.91315136476427,215,674,31.899109792284868,501,711,70.46413502109705,317,742,357,412,182,100,569,737,1652,211,602,427,631,296,695,363,390,194,90,613
Furman,1202,2017,30,19,11,767,1633,46.96876913655848,269,702,38.319088319088316,378,541,69.87060998151571,264,749,435,388,197,73,541,700,1640,210,663,410,577,285,694,358,391,171,66,536
Furman,1202,2018,31,21,10,868,1861,46.641590542718966,309,876,35.273972602739725,370,524,70.61068702290076,289,766,483,360,244,67,510,789,1783,210,657,377,533,306,786,388,448,169,102,505
G Washington,1203,2014,32,24,8,814,1756,46.35535307517084,185,502,36.852589641434264,536,820,65.36585365853658,378,818,453,418,226,133,579,761,1840,208,663,410,616,368,709,393,430,216,113,697
G Washington,1203,2015,33,21,12,781,1771,44.099378881987576,178,508,35.039370078740156,477,700,68.14285714285714,400,817,387,408,181,130,521,733,1838,204,637,355,521,362,706,358,387,221,142,635
G Washington,1203,2016,33,23,10,841,1896,44.356540084388186,229,622,36.81672025723473,572,756,75.66137566137566,391,859,463,374,198,110,542,830,1915,230,674,378,534,317,750,385,389,195,118,671
G Washington,1203,2017,33,19,14,766,1818,42.13421342134213,260,700,37.142857142857146,511,681,75.0367107195301,378,840,438,433,178,128,512,846,1912,219,616,378,520,298,758,473,354,233,106,609
G Washington,1203,2018,33,15,18,832,1861,44.70714669532509,180,561,32.0855614973262,381,537,70.94972067039106,350,770,440,421,189,163,486,857,1891,229,642,376,532,330,754,441,374,215,81,527
Ga Southern,1204,2014,31,12,19,741,1736,42.684331797235025,211,640,32.96875,424,641,66.14664586583463,338,735,276,371,191,52,534,792,1743,221,634,400,571,319,779,413,375,159,97,554
Ga Southern,1204,2015,28,19,9,633,1551,40.81237911025145,202,644,31.366459627329192,371,561,66.13190730837789,332,666,296,332,192,86,482,606,1499,174,557,332,490,316,686,297,399,148,81,490
Ga Southern,1204,2016,29,12,17,704,1751,40.205596801827525,256,768,33.333333333333336,469,661,70.95310136157337,339,679,301,332,195,68,647,737,1642,226,668,506,731,357,802,363,409,136,120,553
Ga Southern,1204,2017,30,16,14,752,1708,44.02810304449649,277,746,37.1313672922252,464,688,67.44186046511628,280,737,305,361,194,91,600,786,1775,248,724,425,632,364,809,401,397,147,100,578
Ga Southern,1204,2018,31,19,12,788,1850,42.5945945945946,243,723,33.60995850622407,468,707,66.19519094766619,363,778,298,350,202,109,599,777,1795,231,711,417,631,365,838,376,442,135,118,617
Gardner Webb,1205,2014,30,15,15,746,1725,43.2463768115942,151,464,32.543103448275865,494,710,69.5774647887324,366,686,426,372,225,91,567,771,1672,156,470,452,647,316,735,358,415,176,138,585
Gardner Webb,1205,2015,30,16,14,751,1723,43.586767266395825,246,714,34.45378151260504,442,655,67.48091603053435,324,705,462,360,189,60,490,841,1769,204,534,361,524,317,747,414,353,196,115,526
Gardner Webb,1205,2016,30,14,16,743,1813,40.98179812465527,243,725,33.51724137931034,414,633,65.40284360189574,378,738,356,394,215,91,611,765,1701,220,634,482,675,306,817,398,398,190,97,553
Gardner Webb,1205,2017,30,16,14,789,1695,46.54867256637168,187,497,37.625754527162975,481,758,63.45646437994723,327,782,407,443,260,102,625,735,1714,211,594,486,700,313,735,417,443,199,115,630
